"Dist Code","Year","State Code","State Name","Dist Name","RICE PRODUCTION (1000 tons)","KHARIF SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM PRODUCTION (1000 tons)","SORGHUM PRODUCTION (1000 tons)","PEARL MILLET PRODUCTION (1000 tons)","MAIZE PRODUCTION (1000 tons)","CHICKPEA PRODUCTION (1000 tons)","PIGEONPEA PRODUCTION (1000 tons)","SOYABEAN PRODUCTION (1000 tons)","COTTON PRODUCTION (1000 tons)"
"206","2016","12","Uttar Pradesh","Farrukhabad","99.89","1.86","0.0","1.86","10.55","185.63","2.25","3.91","0.0","0.0"
"206","2017","12","Uttar Pradesh","Farrukhabad","108.09","4.39","0.0","4.39","8.24","268.38","2.51","3.28","0.0","0.0"
"207","2009","12","Uttar Pradesh","Etawah","216.62","0.0","0.0","1.34","153.34","26.21","10.54","8.66","0.0","0.0"
"207","2010","12","Uttar Pradesh","Etawah","242.45","1.56","0.0","1.56","149.52","27.33","11.52","6.92","0.0","0.0"
"207","2011","12","Uttar Pradesh","Etawah","272.9","1.49","0.0","1.49","125.45","28.0","11.53","8.57","0.0","0.0"
"207","2012","12","Uttar Pradesh","Etawah","310.05","1.49","0.0","1.49","156.38","38.35","10.16","8.96","0.0","0.0"
"207","2013","12","Uttar Pradesh","Etawah","345.67","1.45","0.0","1.45","151.71","31.4","4.77","4.61","0.0","0.0"
"207","2014","12","Uttar Pradesh","Etawah","312.43","0.76","0.0","0.76","154.27","35.41","2.76","2.31","0.0","0.0"
"207","2015","12","Uttar Pradesh","Etawah","283.25","0.66","0.0","0.66","164.17","32.04","5.54","1.43","0.0","0.0"
"207","2016","12","Uttar Pradesh","Etawah","297.58","1.19","0.0","1.19","157.17","38.17","8.96","12.29","0.0","0.0"
"207","2017","12","Uttar Pradesh","Etawah","295.3","1.29","0.0","1.29","156.47","43.2","11.95","9.61","0.0","0.0"
"208","2009","12","Uttar Pradesh","Kanpur","157.29","0.0","0.0","27.89","26.62","41.33","50.24","10.5","0.0","0.0"
"208","2010","12","Uttar Pradesh","Kanpur","169.59","32.03","0.0","32.03","35.7","43.67","62.21","26.93","0.15","0.0"
"208","2011","12","Uttar Pradesh","Kanpur","200.68","35.67","0.0","35.67","35.76","51.49","60.34","28.73","0.14","0.0"
"208","2012","12","Uttar Pradesh","Kanpur","194.06","38.88","0.0","38.88","43.14","55.29","51.37","27.04","0.16","0.0"
"208","2013","12","Uttar Pradesh","Kanpur","198.24","32.76","0.0","32.76","43.19","63.96","20.09","21.86","0.06","0.0"
"208","2014","12","Uttar Pradesh","Kanpur","161.97","22.81","0.0","22.81","39.94","45.14","17.91","7.49","0.01","0.0"
"208","2015","12","Uttar Pradesh","Kanpur","172.09","19.61","0.0","19.61","38.91","86.52","30.05","5.76","0.0","0.0"
"208","2016","12","Uttar Pradesh","Kanpur","238.75","29.77","0.0","29.77","45.08","107.27","49.8","24.1","0.03","0.0"
"208","2017","12","Uttar Pradesh","Kanpur","221.22","48.88","0.0","48.88","34.01","110.49","67.44","29.03","0.04","0.0"
"209","2009","12","Uttar Pradesh","Fatehpur","136.26","0.0","0.0","14.5","8.09","0.43","44.46","7.79","0.0","0.0"
"209","2010","12","Uttar Pradesh","Fatehpur","150.61","15.49","0.0","15.49","8.16","0.31","51.63","20.61","0.0","0.0"
"209","2011","12","Uttar Pradesh","Fatehpur","186.54","17.36","0.0","17.36","8.28","0.31","56.31","21.28","0.0","0.0"
"209","2012","12","Uttar Pradesh","Fatehpur","189.52","15.06","0.0","15.06","8.96","0.49","54.16","18.65","0.0","0.0"
"209","2013","12","Uttar Pradesh","Fatehpur","225.23","11.39","0.0","11.39","6.21","0.3","18.13","14.55","0.0","0.0"
"209","2014","12","Uttar Pradesh","Fatehpur","157.05","5.05","0.0","5.05","3.94","0.53","7.66","3.33","0.0","0.0"
"209","2015","12","Uttar Pradesh","Fatehpur","167.75","5.45","0.0","5.45","4.48","0.4","19.43","8.78","0.0","0.0"
"209","2016","12","Uttar Pradesh","Fatehpur","215.67","8.08","0.0","8.08","7.79","0.98","57.18","22.15","0.0","0.0"
"209","2017","12","Uttar Pradesh","Fatehpur","216.65","10.88","0.0","10.88","8.83","0.67","67.92","20.49","0.0","0.0"
"210","2009","12","Uttar Pradesh","Allahabad","359.95","0.0","0.0","17.95","37.41","0.56","21.89","7.74","0.0","0.0"
"210","2010","12","Uttar Pradesh","Allahabad","427.16","14.34","0.0","14.34","38.52","0.48","29.23","21.05","0.0","0.0"
"210","2011","12","Uttar Pradesh","Allahabad","483.78","17.15","0.0","17.15","42.74","0.52","32.88","17.85","0.0","0.0"
"210","2012","12","Uttar Pradesh","Allahabad","527.66","16.57","0.0","16.57","34.72","0.55","30.24","27.23","0.0","0.0"
"210","2013","12","Uttar Pradesh","Allahabad","533.42","8.42","0.0","8.42","27.28","1.39","13.89","15.11","0.0","0.0"
"210","2014","12","Uttar Pradesh","Allahabad","407.27","9.78","0.0","9.78","28.36","1.82","8.49","13.74","0.0","0.0"
"210","2015","12","Uttar Pradesh","Allahabad","366.11","7.25","0.0","7.25","34.71","0.75","11.42","17.96","0.0","0.0"
"210","2016","12","Uttar Pradesh","Allahabad","565.56","7.19","0.0","7.19","35.78","0.61","28.52","33.94","0.0","0.0"
"210","2017","12","Uttar Pradesh","Allahabad","575.93","8.05","0.0","8.05","27.08","1.36","24.31","42.26","0.0","0.0"
"211","2009","12","Uttar Pradesh","Jhansi","5.16","0.0","0.0","5.9","0.06","64.09","73.42","1.29","0.0","0.0"
"211","2010","12","Uttar Pradesh","Jhansi","15.79","6.18","0.0","6.18","0.02","59.95","65.41","1.95","15.75","0.0"
"211","2011","12","Uttar Pradesh","Jhansi","26.26","2.95","0.0","2.95","0.01","34.14","92.36","1.46","20.97","0.0"
"211","2012","12","Uttar Pradesh","Jhansi","21.32","3.08","0.0","3.08","0.08","34.35","101.34","0.35","17.4","0.0"
"211","2013","12","Uttar Pradesh","Jhansi","21.87","0.95","0.0","0.95","0.0","17.01","24.43","0.86","12.86","0.0"
"211","2014","12","Uttar Pradesh","Jhansi","18.45","1.16","0.0","1.16","3.95","21.68","26.37","1.21","36.99","0.0"
"211","2015","12","Uttar Pradesh","Jhansi","17.14","0.23","0.0","0.23","0.02","12.05","14.98","0.39","6.07","0.0"
"211","2016","12","Uttar Pradesh","Jhansi","15.05","3.63","0.0","3.63","0.01","33.64","124.31","1.97","6.28","0.0"
"211","2017","12","Uttar Pradesh","Jhansi","16.22","2.0","0.0","2.0","0.01","18.43","47.17","0.54","10.45","0.0"
"213","2009","12","Uttar Pradesh","Jalaun","0.39","0.0","0.0","10.06","15.23","0.05","41.03","7.87","0.0","0.0"
"213","2010","12","Uttar Pradesh","Jalaun","1.11","9.2","0.0","9.2","13.17","0.02","44.97","7.88","0.03","0.0"
"213","2011","12","Uttar Pradesh","Jalaun","0.98","7.73","0.0","7.73","13.09","0.01","55.65","6.83","0.04","0.0"
"213","2012","12","Uttar Pradesh","Jalaun","0.56","13.74","0.0","13.74","23.4","0.03","51.91","8.93","0.05","0.0"
"213","2013","12","Uttar Pradesh","Jalaun","0.93","8.4","0.0","8.4","8.0","0.77","29.52","5.49","0.03","0.0"
"213","2014","12","Uttar Pradesh","Jalaun","0.89","5.88","0.0","5.88","12.93","0.0","11.74","1.75","0.02","0.0"
"213","2015","12","Uttar Pradesh","Jalaun","2.8","4.13","0.0","4.13","11.66","0.0","15.56","0.94","0.01","0.0"
"213","2016","12","Uttar Pradesh","Jalaun","0.65","7.18","0.0","7.18","16.98","0.0","52.27","7.53","0.03","0.0"
"213","2017","12","Uttar Pradesh","Jalaun","0.34","12.92","0.0","12.92","24.31","0.06","19.37","5.84","0.03","0.0"
"214","2009","12","Uttar Pradesh","Hamirpur","0.28","0.0","0.0","12.49","0.34","0.02","98.79","15.05","0.0","0.0"
"214","2010","12","Uttar Pradesh","Hamirpur","0.25","19.21","0.0","19.21","0.32","0.01","105.44","18.95","0.14","0.0"
"214","2011","12","Uttar Pradesh","Hamirpur","0.19","20.67","0.0","20.67","0.26","0.01","145.23","21.9","0.54","0.0"
"214","2012","12","Uttar Pradesh","Hamirpur","0.29","27.43","0.0","27.43","0.54","0.02","130.03","19.83","1.07","0.0"
"214","2013","12","Uttar Pradesh","Hamirpur","0.24","19.48","0.0","19.48","0.62","5.51","57.42","23.22","0.95","0.0"
"214","2014","12","Uttar Pradesh","Hamirpur","0.09","13.93","0.0","13.93","0.28","0.03","22.91","4.85","0.3","0.0"
"214","2015","12","Uttar Pradesh","Hamirpur","0.1","1.07","0.0","1.07","0.24","0.13","14.65","7.68","0.0","0.0"
"214","2016","12","Uttar Pradesh","Hamirpur","0.35","14.54","0.0","14.54","0.15","4.34","96.09","18.05","0.23","0.0"
"214","2017","12","Uttar Pradesh","Hamirpur","0.15","15.72","0.0","15.72","0.68","1.26","105.35","18.09","0.18","0.0"
"215","2009","12","Uttar Pradesh","Banda","54.96","0.0","0.0","35.54","10.62","0.02","85.93","18.02","0.0","0.0"
"215","2010","12","Uttar Pradesh","Banda","60.55","43.98","0.0","43.98","10.76","0.02","88.99","29.7","0.2","0.0"
"215","2011","12","Uttar Pradesh","Banda","90.48","48.57","0.0","48.57","12.79","0.02","157.11","27.28","0.08","0.0"
"215","2012","12","Uttar Pradesh","Banda","99.95","58.09","0.0","58.09","17.41","0.16","153.71","33.89","0.15","0.0"
"215","2013","12","Uttar Pradesh","Banda","120.09","38.87","0.0","38.87","12.9","0.42","34.44","21.81","0.19","0.0"
"215","2014","12","Uttar Pradesh","Banda","94.68","37.48","0.0","37.48","11.0","0.04","24.45","3.85","0.09","0.0"
"215","2015","12","Uttar Pradesh","Banda","66.82","9.58","0.0","9.58","6.65","0.24","6.36","10.6","0.01","0.0"
"215","2016","12","Uttar Pradesh","Banda","131.0","43.27","0.0","43.27","15.78","0.01","90.65","40.53","0.06","0.0"
"215","2017","12","Uttar Pradesh","Banda","118.86","51.62","0.0","51.62","14.81","0.04","137.02","48.84","0.07","0.0"
"216","2009","12","Uttar Pradesh","Varanasi","308.05","0.0","0.0","5.0","20.22","5.0","4.44","5.02","0.0","0.0"
"216","2010","12","Uttar Pradesh","Varanasi","454.49","4.91","0.0","4.91","21.62","5.09","4.62","9.18","0.0","0.0"
"216","2011","12","Uttar Pradesh","Varanasi","458.49","5.38","0.0","5.38","29.1","4.98","5.76","8.9","0.0","0.0"
"216","2012","12","Uttar Pradesh","Varanasi","465.76","5.59","0.0","5.59","23.18","6.08","5.3","13.28","0.0","0.0"
"216","2013","12","Uttar Pradesh","Varanasi","472.72","4.71","0.0","4.71","22.64","5.89","3.58","11.83","0.0","0.0"
"216","2014","12","Uttar Pradesh","Varanasi","467.59","5.86","0.0","5.86","31.1","5.26","2.78","14.54","0.0","0.0"
"216","2015","12","Uttar Pradesh","Varanasi","504.19","4.34","0.0","4.34","20.84","5.12","4.42","12.12","0.0","0.0"
"216","2016","12","Uttar Pradesh","Varanasi","526.55","3.92","0.0","3.92","18.21","5.93","6.77","12.81","0.0","0.0"
"216","2017","12","Uttar Pradesh","Varanasi","573.42","5.21","0.0","5.21","22.31","5.86","4.92","14.09","0.0","0.0"
"217","2009","12","Uttar Pradesh","Mirzpur","144.28","0.0","0.0","6.09","12.34","10.33","23.59","9.98","0.0","0.0"
"217","2010","12","Uttar Pradesh","Mirzpur","216.54","5.34","0.0","5.34","14.28","13.19","25.45","18.03","0.0","0.0"
"217","2011","12","Uttar Pradesh","Mirzpur","266.41","8.36","0.0","8.36","13.9","14.33","26.19","24.14","0.0","0.0"
"217","2012","12","Uttar Pradesh","Mirzpur","282.22","7.28","0.0","7.28","13.3","16.63","29.02","27.99","0.0","0.0"
"217","2013","12","Uttar Pradesh","Mirzpur","253.45","6.91","0.0","6.91","17.02","17.02","22.18","19.93","0.0","0.0"
"217","2014","12","Uttar Pradesh","Mirzpur","240.11","7.13","0.0","7.13","11.2","18.21","23.41","19.45","0.0","0.0"
"217","2015","12","Uttar Pradesh","Mirzpur","209.26","5.04","0.0","5.04","9.87","14.39","17.31","14.46","0.0","0.0"
"217","2016","12","Uttar Pradesh","Mirzpur","325.32","8.18","0.0","8.18","12.68","14.39","29.67","30.51","0.0","0.0"
"217","2017","12","Uttar Pradesh","Mirzpur","321.45","6.84","0.0","6.84","11.65","15.43","35.13","23.01","0.0","0.0"
"218","2009","12","Uttar Pradesh","Jaunpur","278.3","0.0","0.0","3.79","7.88","61.81","4.57","4.69","0.0","0.0"
"218","2010","12","Uttar Pradesh","Jaunpur","300.61","3.89","0.0","3.89","8.27","66.27","4.85","7.84","0.0","0.0"
"218","2011","12","Uttar Pradesh","Jaunpur","325.06","3.9","0.0","3.9","9.51","66.25","6.14","9.09","0.0","0.0"
"218","2012","12","Uttar Pradesh","Jaunpur","343.97","4.37","0.0","4.37","7.78","79.22","5.67","9.1","0.0","0.0"
"218","2013","12","Uttar Pradesh","Jaunpur","342.39","3.24","0.0","3.24","8.96","69.35","4.81","12.81","0.0","0.01"
"218","2014","12","Uttar Pradesh","Jaunpur","338.99","4.71","0.0","4.71","8.22","72.37","3.03","11.68","0.0","0.0"
"218","2015","12","Uttar Pradesh","Jaunpur","253.26","1.89","0.0","1.89","6.6","63.69","3.18","9.52","0.0","0.0"
"218","2016","12","Uttar Pradesh","Jaunpur","359.4","4.18","0.0","4.18","7.83","71.68","11.48","8.48","0.0","0.0"
"218","2017","12","Uttar Pradesh","Jaunpur","362.68","4.19","0.0","4.19","5.8","67.23","7.48","5.09","0.0","0.0"
"219","2009","12","Uttar Pradesh","Ghazipur","270.31","0.0","0.0","3.53","23.92","0.91","3.79","3.85","0.0","0.0"
"219","2010","12","Uttar Pradesh","Ghazipur","315.09","3.77","0.0","3.77","19.55","0.97","4.02","4.66","0.0","0.0"
"219","2011","12","Uttar Pradesh","Ghazipur","340.25","3.53","0.0","3.53","22.48","0.98","5.2","5.25","0.0","0.0"
"219","2012","12","Uttar Pradesh","Ghazipur","348.62","4.13","0.0","4.13","24.46","1.15","4.94","6.31","0.0","0.0"
"219","2013","12","Uttar Pradesh","Ghazipur","318.04","2.19","0.0","2.19","11.0","1.54","4.04","4.69","0.0","0.0"
"219","2014","12","Uttar Pradesh","Ghazipur","294.26","4.59","0.0","4.59","23.38","1.35","5.12","6.94","0.0","0.0"
"219","2015","12","Uttar Pradesh","Ghazipur","334.3","4.56","0.0","4.56","30.0","1.38","3.87","4.34","0.0","0.0"
"219","2016","12","Uttar Pradesh","Ghazipur","317.05","2.02","0.0","2.02","10.54","0.94","13.19","5.32","0.0","0.0"
"219","2017","12","Uttar Pradesh","Ghazipur","384.25","5.16","0.0","5.16","15.48","1.03","7.39","6.84","0.0","0.0"
"220","2009","12","Uttar Pradesh","Ballia","220.12","0.0","0.0","1.81","3.21","41.51","3.18","2.88","0.0","0.0"
"220","2010","12","Uttar Pradesh","Ballia","221.93","1.89","0.0","1.89","2.02","47.05","3.95","8.91","0.0","0.0"
"220","2011","12","Uttar Pradesh","Ballia","295.63","1.84","0.0","1.84","2.46","57.91","4.2","1.62","0.07","0.0"
"220","2012","12","Uttar Pradesh","Ballia","244.3","2.41","0.0","2.41","3.96","65.6","4.97","6.78","0.0","0.0"
"220","2013","12","Uttar Pradesh","Ballia","261.96","2.0","0.0","2.0","2.25","47.36","2.61","4.6","0.0","0.0"
"220","2014","12","Uttar Pradesh","Ballia","251.91","1.59","0.0","1.59","4.0","47.68","2.2","5.58","0.0","0.0"
"220","2015","12","Uttar Pradesh","Ballia","196.1","1.34","0.0","1.34","4.11","38.52","1.1","4.3","0.0","0.0"
"220","2016","12","Uttar Pradesh","Ballia","276.56","1.87","0.0","1.87","3.7","31.62","5.65","6.75","0.0","0.0"
"220","2017","12","Uttar Pradesh","Ballia","290.02","2.35","0.0","2.35","3.83","60.94","5.6","7.85","0.0","0.0"
"221","2009","12","Uttar Pradesh","Gorakhpur","689.91","0.0","0.0","0.0","0.06","3.61","0.44","2.98","0.0","0.0"
"221","2010","12","Uttar Pradesh","Gorakhpur","672.53","0.0","0.0","0.0","0.04","1.97","0.55","2.89","0.0","0.0"
"221","2011","12","Uttar Pradesh","Gorakhpur","729.07","0.0","0.0","0.0","0.01","3.78","0.61","3.43","0.0","0.0"
"221","2012","12","Uttar Pradesh","Gorakhpur","749.79","0.0","0.0","0.0","0.01","4.46","0.48","3.25","0.0","0.0"
"221","2013","12","Uttar Pradesh","Gorakhpur","760.63","0.0","0.0","0.0","0.01","2.75","0.72","3.35","0.0","0.0"
"221","2014","12","Uttar Pradesh","Gorakhpur","744.0","0.0","0.0","0.0","0.01","5.43","0.32","1.39","0.0","0.0"
"221","2015","12","Uttar Pradesh","Gorakhpur","628.4","0.0","0.0","0.0","0.03","4.99","0.22","2.47","0.0","0.0"
"221","2016","12","Uttar Pradesh","Gorakhpur","702.75","0.0","0.0","0.0","0.01","5.21","0.57","4.6","0.0","0.0"
"221","2017","12","Uttar Pradesh","Gorakhpur","805.12","0.0","0.0","0.0","0.02","2.45","0.38","1.8","0.0","0.0"
"222","2009","12","Uttar Pradesh","Deoria","456.87","0.0","0.0","0.04","0.54","16.85","0.09","2.84","0.0","0.0"
"222","2010","12","Uttar Pradesh","Deoria","550.05","0.07","0.0","0.07","0.41","20.18","0.09","3.86","0.0","0.0"
"222","2011","12","Uttar Pradesh","Deoria","583.62","0.04","0.0","0.04","0.5","23.92","0.11","5.56","0.0","0.0"
"222","2012","12","Uttar Pradesh","Deoria","622.76","0.05","0.0","0.05","0.29","28.95","0.09","3.74","0.0","0.0"
"222","2013","12","Uttar Pradesh","Deoria","654.34","0.1","0.0","0.1","0.58","35.26","0.28","6.03","0.0","0.0"
"222","2014","12","Uttar Pradesh","Deoria","520.68","0.05","0.0","0.05","0.5","31.08","0.05","2.08","0.0","0.0"
"222","2015","12","Uttar Pradesh","Deoria","274.07","0.03","0.0","0.03","0.58","30.19","0.07","2.63","0.0","0.0"
"222","2016","12","Uttar Pradesh","Deoria","533.78","0.07","0.0","0.07","0.87","40.54","0.13","5.61","0.0","0.0"
"222","2017","12","Uttar Pradesh","Deoria","640.36","0.07","0.0","0.07","0.49","43.51","0.12","2.89","0.0","0.0"
"223","2009","12","Uttar Pradesh","Basti","775.59","0.0","0.0","0.0","0.02","8.58","1.76","5.94","0.0","0.0"
"223","2010","12","Uttar Pradesh","Basti","805.26","0.0","0.0","0.0","0.02","6.1","1.35","5.19","0.0","0.0"
"223","2011","12","Uttar Pradesh","Basti","876.12","0.0","0.0","0.0","0.02","8.36","1.61","1.89","0.12","0.0"
"223","2012","12","Uttar Pradesh","Basti","876.76","0.0","0.0","0.0","0.02","9.01","1.36","7.22","0.0","0.0"
"223","2013","12","Uttar Pradesh","Basti","949.18","0.0","0.0","0.0","0.02","9.79","0.51","6.89","0.0","0.0"
"223","2014","12","Uttar Pradesh","Basti","779.56","0.0","0.0","0.0","0.04","8.16","0.5","4.99","0.0","0.0"
"223","2015","12","Uttar Pradesh","Basti","741.14","0.0","0.0","0.0","0.01","8.65","0.55","4.96","0.0","0.0"
"223","2016","12","Uttar Pradesh","Basti","817.97","0.0","0.0","0.0","0.02","4.39","1.43","6.6","0.0","0.0"
"223","2017","12","Uttar Pradesh","Basti","955.54","0.0","0.0","0.0","0.0","4.72","1.44","5.91","0.0","0.0"
"224","2009","12","Uttar Pradesh","Azamgarh","477.82","0.0","0.0","0.0","0.36","12.93","4.92","8.59","0.0","0.0"
"224","2010","12","Uttar Pradesh","Azamgarh","596.0","0.04","0.0","0.04","0.2","11.2","5.45","8.94","0.0","0.0"
"224","2011","12","Uttar Pradesh","Azamgarh","678.51","0.03","0.0","0.03","0.18","10.7","6.04","11.4","0.0","0.0"
"224","2012","12","Uttar Pradesh","Azamgarh","634.34","0.15","0.0","0.15","0.3","13.1","8.05","12.73","0.0","0.0"
"224","2013","12","Uttar Pradesh","Azamgarh","662.6","0.03","0.0","0.03","0.2","13.34","3.96","7.99","0.0","0.0"
"224","2014","12","Uttar Pradesh","Azamgarh","560.61","0.01","0.0","0.01","0.27","14.07","6.01","13.45","0.0","0.0"
"224","2015","12","Uttar Pradesh","Azamgarh","533.16","0.0","0.0","0.0","0.08","10.51","1.38","10.17","0.0","0.0"
"224","2016","12","Uttar Pradesh","Azamgarh","676.36","0.01","0.0","0.01","0.3","11.73","7.74","16.08","0.0","0.0"
"224","2017","12","Uttar Pradesh","Azamgarh","730.13","0.04","0.0","0.04","0.31","10.81","4.89","5.96","0.0","0.0"
"225","2009","12","Uttar Pradesh","Lucknow","106.3","0.0","0.0","2.79","0.78","1.94","1.12","0.55","0.0","0.0"
"225","2010","12","Uttar Pradesh","Lucknow","98.59","2.06","0.0","2.06","1.02","1.44","0.73","0.78","0.0","0.03"
"225","2011","12","Uttar Pradesh","Lucknow","103.6","1.83","0.0","1.83","0.97","1.75","1.08","0.75","0.0","0.0"
"225","2012","12","Uttar Pradesh","Lucknow","104.83","2.76","0.0","2.76","0.7","2.15","1.11","0.65","0.0","0.0"
"225","2013","12","Uttar Pradesh","Lucknow","105.67","2.26","0.0","2.26","0.63","2.14","0.56","0.6","0.0","0.0"
"225","2014","12","Uttar Pradesh","Lucknow","125.84","1.6","0.0","1.6","0.67","1.35","0.35","0.21","0.0","0.0"
"225","2015","12","Uttar Pradesh","Lucknow","107.27","2.35","0.0","2.35","0.64","1.38","0.31","0.45","0.0","0.0"
"225","2016","12","Uttar Pradesh","Lucknow","124.29","2.42","0.0","2.42","1.24","4.66","0.66","0.6","0.0","0.0"
"225","2017","12","Uttar Pradesh","Lucknow","139.73","2.13","0.0","2.13","0.9","1.88","0.88","0.88","0.0","0.0"
"226","2009","12","Uttar Pradesh","Unnao","125.14","0.0","0.0","4.77","1.18","33.52","3.44","1.11","0.0","0.0"
"226","2010","12","Uttar Pradesh","Unnao","146.54","3.71","0.0","3.71","1.63","23.43","2.09","2.89","0.0","0.0"
"226","2011","12","Uttar Pradesh","Unnao","172.11","3.19","0.0","3.19","1.51","32.87","5.11","2.81","0.0","0.0"
"226","2012","12","Uttar Pradesh","Unnao","192.83","5.05","0.0","5.05","0.7","33.83","3.64","1.99","0.0","0.0"
"226","2013","12","Uttar Pradesh","Unnao","218.23","2.67","0.0","2.67","0.77","44.06","1.44","1.46","0.0","0.0"
"226","2014","12","Uttar Pradesh","Unnao","161.82","1.51","0.0","1.51","1.25","34.99","1.54","0.97","0.0","0.0"
"226","2015","12","Uttar Pradesh","Unnao","138.22","1.72","0.0","1.72","1.51","39.86","1.44","1.7","0.0","0.0"
"226","2016","12","Uttar Pradesh","Unnao","193.98","3.79","0.0","3.79","1.66","50.54","2.31","1.79","0.0","0.0"
"226","2017","12","Uttar Pradesh","Unnao","199.19","3.32","0.0","3.32","0.74","65.62","3.85","2.88","0.0","0.0"
"227","2009","12","Uttar Pradesh","Rae-Bareily","296.41","0.0","0.0","7.31","0.99","0.09","5.6","2.93","0.0","0.0"
"227","2010","12","Uttar Pradesh","Rae-Bareily","285.87","7.4","0.0","7.4","1.15","0.28","5.19","5.64","0.0","0.0"
"227","2011","12","Uttar Pradesh","Rae-Bareily","311.28","7.17","0.0","7.17","1.26","0.31","8.75","6.44","0.0","0.0"
"227","2012","12","Uttar Pradesh","Rae-Bareily","338.49","7.61","0.0","7.61","0.63","0.28","6.68","5.47","0.0","0.0"
"227","2013","12","Uttar Pradesh","Rae-Bareily","341.36","6.13","0.0","6.13","0.86","0.3","3.4","4.44","0.0","0.0"
"227","2014","12","Uttar Pradesh","Rae-Bareily","310.62","5.25","0.0","5.25","0.76","0.61","1.3","2.05","0.0","0.0"
"227","2015","12","Uttar Pradesh","Rae-Bareily","326.51","4.16","0.0","4.16","0.67","0.3","0.81","2.91","0.0","0.0"
"227","2016","12","Uttar Pradesh","Rae-Bareily","335.6","5.79","0.0","5.79","1.13","0.64","9.21","4.95","0.0","0.0"
"227","2017","12","Uttar Pradesh","Rae-Bareily","342.72","5.76","0.0","5.76","1.2","1.03","5.79","5.57","0.0","0.0"
"228","2009","12","Uttar Pradesh","Sitapur","289.67","0.0","0.0","3.95","2.12","14.21","0.72","4.67","0.0","0.0"
"228","2010","12","Uttar Pradesh","Sitapur","314.28","5.56","0.0","5.56","2.54","12.19","0.35","5.29","0.0","0.0"
